variant,zone_consts,zone,extra_ms,phase,age_path_ms,total_hard,z0_hard,z1_hard,z2_hard,z3_hard,soft_pct,fleet_max_ey_m,profile,duration_s,git_sha
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,7.0,150.5,0,0,0,0,0,5.22,0.4736,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,8.0,150.5,0,0,0,0,0,5.25,0.4784,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,9.0,150.5,0,0,0,0,0,5.27,0.4833,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,10.0,150.5,0,0,0,0,0,5.34,0.4881,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,11.0,150.5,0,0,0,0,0,5.43,0.493,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,12.0,150.5,0,0,0,0,0,5.53,0.4978,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,13.0,150.5,0,0,0,0,0,5.58,0.5027,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,14.0,150.5,0,0,0,0,0,5.65,0.5075,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,15.0,150.5,0,0,0,0,0,5.74,0.5124,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,16.0,150.5,0,0,0,0,0,5.82,0.5172,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,17.0,150.5,0,0,0,0,0,5.89,0.5221,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,18.0,150.5,0,0,0,0,0,5.97,0.527,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,19.0,150.5,0,0,0,0,0,6.06,0.5318,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,60,19.9,150.5,0,0,0,0,0,6.14,0.5362,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,0.0,160.5,0,0,0,0,0,5.23,0.4399,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,1.0,160.5,0,0,0,0,0,5.29,0.4447,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,2.0,160.5,0,0,0,0,0,5.37,0.4495,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,3.0,160.5,0,0,0,0,0,5.43,0.4543,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,4.0,160.5,0,0,0,0,0,5.46,0.4591,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,5.0,160.5,0,0,0,0,0,5.53,0.464,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,6.0,160.5,0,0,0,0,0,5.6,0.4688,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,7.0,160.5,0,0,0,0,0,5.66,0.4737,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,8.0,160.5,0,0,0,0,0,5.69,0.4785,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,9.0,160.5,0,0,0,0,0,5.72,0.4833,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,10.0,160.5,0,0,0,0,0,5.79,0.4882,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,11.0,160.5,0,0,0,0,0,5.82,0.493,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,12.0,160.5,0,0,0,0,0,5.87,0.4979,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,13.0,160.5,0,0,0,0,0,5.91,0.5027,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,14.0,160.5,0,0,0,0,0,5.97,0.5076,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,15.0,160.5,0,0,0,0,0,6.03,0.5124,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,16.0,160.5,0,0,0,0,0,6.08,0.5173,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,17.0,160.5,0,0,0,0,0,6.17,0.5222,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,18.0,160.5,0,0,0,0,0,6.23,0.527,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,19.0,160.5,0,0,0,0,0,6.28,0.5319,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,70,19.9,160.5,0,0,0,0,0,6.36,0.5363,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,0.0,170.5,0,0,0,0,0,5.54,0.4398,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,1.0,170.5,0,0,0,0,0,5.59,0.4447,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,2.0,170.5,0,0,0,0,0,5.64,0.4495,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,3.0,170.5,0,0,0,0,0,5.69,0.4543,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,4.0,170.5,0,0,0,0,0,5.75,0.4591,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,5.0,170.5,0,0,0,0,0,5.79,0.464,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,6.0,170.5,0,0,0,0,0,5.83,0.4688,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,7.0,170.5,0,0,0,0,0,5.89,0.4736,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,8.0,170.5,0,0,0,0,0,5.92,0.4785,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,9.0,170.5,0,0,0,0,0,5.95,0.4833,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,10.0,170.5,0,0,0,0,0,6.0,0.4882,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,11.0,170.5,0,0,0,0,0,6.05,0.493,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,12.0,170.5,0,0,0,0,0,6.07,0.4979,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,13.0,170.5,0,0,0,0,0,6.12,0.5027,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,14.0,170.5,0,0,0,0,0,6.15,0.5076,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,15.0,170.5,0,0,0,0,0,6.2,0.5124,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,16.0,170.5,0,0,0,0,0,6.28,0.5173,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,17.0,170.5,0,0,0,0,0,6.34,0.5221,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,18.0,170.5,0,0,0,0,0,6.42,0.527,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,19.0,170.5,0,0,0,0,0,6.47,0.5319,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,80,19.9,170.5,0,0,0,0,0,6.54,0.5363,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,0.0,180.5,0,0,0,0,0,5.92,0.4398,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,1.0,180.5,0,0,0,0,0,5.98,0.4446,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,2.0,180.5,0,0,0,0,0,6.05,0.4494,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,3.0,180.5,0,0,0,0,0,6.12,0.4543,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,4.0,180.5,0,0,0,0,0,6.16,0.4591,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,5.0,180.5,0,0,0,0,0,6.22,0.4639,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,6.0,180.5,0,0,0,0,0,6.28,0.4687,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,7.0,180.5,0,0,0,0,0,6.36,0.4736,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,8.0,180.5,0,0,0,0,0,6.39,0.4784,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,9.0,180.5,0,0,0,0,0,6.4,0.4833,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,10.0,180.5,0,0,0,0,0,6.56,0.4881,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,11.0,180.5,0,0,0,0,0,6.62,0.493,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,12.0,180.5,0,0,0,0,0,6.64,0.4978,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,13.0,180.5,0,0,0,0,0,6.67,0.5027,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,14.0,180.5,0,0,0,0,0,6.75,0.5075,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,15.0,180.5,0,0,0,0,0,6.77,0.5124,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,16.0,180.5,0,0,0,0,0,6.86,0.5172,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,17.0,180.5,0,0,0,0,0,6.93,0.5221,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,18.0,180.5,0,0,0,0,0,7.01,0.527,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,19.0,180.5,0,0,0,0,0,7.06,0.5318,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,90,19.9,180.5,0,0,0,0,0,7.13,0.5362,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,0.0,190.5,0,0,0,0,0,6.6,0.4397,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,1.0,190.5,0,0,0,0,0,6.66,0.4446,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,2.0,190.5,0,0,0,0,0,6.72,0.4494,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,3.0,190.5,0,0,0,0,0,6.77,0.4542,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,4.0,190.5,0,0,0,0,0,6.84,0.459,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,5.0,190.5,0,0,0,0,0,6.88,0.4639,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,6.0,190.5,0,0,0,0,0,6.93,0.4687,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,7.0,190.5,0,0,0,0,0,6.99,0.4735,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,8.0,190.5,0,0,0,0,0,7.02,0.4784,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,9.0,190.5,0,0,0,0,0,7.06,0.4832,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,10.0,190.5,0,0,0,0,0,7.17,0.4881,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,11.0,190.5,0,0,0,0,0,7.22,0.4929,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,12.0,190.5,0,0,0,0,0,7.24,0.4978,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,13.0,190.5,0,0,0,0,0,7.28,0.5026,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,14.0,190.5,0,0,0,0,0,7.36,0.5075,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,15.0,190.5,0,0,0,0,0,7.45,0.5123,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,16.0,190.5,0,0,0,0,0,7.55,0.5172,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,17.0,190.5,0,0,0,0,0,7.65,0.5221,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,18.0,190.5,0,0,0,0,0,7.77,0.5269,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,19.0,190.5,0,0,0,0,0,7.84,0.5318,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,100,19.9,190.5,0,0,0,0,0,7.94,0.5362,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,0.0,200.5,0,0,0,0,0,7.82,0.4395,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,1.0,200.5,0,0,0,0,0,7.84,0.4443,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,2.0,200.5,0,0,0,0,0,7.93,0.4491,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,3.0,200.5,0,0,0,0,0,7.97,0.4539,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,4.0,200.5,0,0,0,0,0,8.0,0.4588,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,5.0,200.5,0,0,0,0,0,8.03,0.4636,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,6.0,200.5,0,0,0,0,0,8.09,0.4684,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,7.0,200.5,0,0,0,0,0,8.14,0.4733,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,8.0,200.5,0,0,0,0,0,8.18,0.4781,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,9.0,200.5,0,0,0,0,0,8.21,0.483,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,10.0,200.5,0,0,0,0,0,8.29,0.4878,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,11.0,200.5,0,0,0,0,0,8.35,0.4926,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,12.0,200.5,0,0,0,0,0,8.38,0.4975,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,13.0,200.5,0,0,0,0,0,8.4,0.5023,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,14.0,200.5,0,0,0,0,0,8.47,0.5072,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,15.0,200.5,0,0,0,0,0,8.52,0.512,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,16.0,200.5,0,0,0,0,0,8.63,0.5169,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,17.0,200.5,0,0,0,0,0,8.74,0.5218,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,18.0,200.5,0,0,0,0,0,8.83,0.5266,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,19.0,200.5,0,0,0,0,0,8.91,0.5315,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,110,19.9,200.5,0,0,0,0,0,9.04,0.5359,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,0.0,210.5,0,0,0,0,0,9.18,0.4868,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,1.0,210.5,0,0,0,0,0,9.23,0.4894,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,2.0,210.5,0,0,0,0,0,9.31,0.4919,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,3.0,210.5,0,0,0,0,0,9.36,0.4945,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,4.0,210.5,0,0,0,0,0,9.4,0.4971,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,5.0,210.5,0,0,0,0,0,9.46,0.4997,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,6.0,210.5,0,0,0,0,0,9.51,0.5023,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,7.0,210.5,0,0,0,0,0,9.59,0.505,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,8.0,210.5,0,0,0,0,0,9.64,0.5076,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,9.0,210.5,0,0,0,0,0,9.65,0.5103,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,10.0,210.5,0,0,0,0,0,9.79,0.5167,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,11.0,210.5,0,0,0,0,0,9.83,0.5194,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,12.0,210.5,0,0,0,0,0,9.85,0.522,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,13.0,210.5,0,0,0,0,0,9.92,0.5247,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,14.0,210.5,0,0,0,0,0,9.96,0.5274,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,15.0,210.5,0,0,0,0,0,10.01,0.5301,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,16.0,210.5,0,0,0,0,0,10.09,0.5328,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,17.0,210.5,0,0,0,0,0,10.18,0.5355,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,18.0,210.5,0,0,0,0,0,10.24,0.5383,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,19.0,210.5,0,0,0,0,0,10.31,0.541,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,120,19.9,210.5,0,0,0,0,0,10.4,0.5438,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,0.0,220.5,0,0,0,0,0,10.85,0.5576,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,1.0,220.5,0,0,0,0,0,10.91,0.5604,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,2.0,220.5,0,0,0,0,0,10.97,0.5632,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,3.0,220.5,0,0,0,0,0,11.0,0.566,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,4.0,220.5,0,0,0,0,0,11.04,0.5688,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,5.0,220.5,0,0,0,0,0,11.09,0.5716,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,6.0,220.5,0,0,0,0,0,11.17,0.5745,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,7.0,220.5,0,0,0,0,0,11.18,0.5773,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,8.0,220.5,0,0,0,0,0,11.24,0.5802,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,9.0,220.5,0,0,0,0,0,11.25,0.5831,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,10.0,220.5,0,0,0,0,0,11.37,0.5898,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,11.0,220.5,0,0,0,0,0,11.38,0.5926,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,12.0,220.5,0,0,0,0,0,11.48,0.5955,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,13.0,220.5,0,0,0,0,0,11.56,0.5984,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,14.0,220.5,0,0,0,0,0,11.62,0.6013,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,15.0,220.5,0,0,0,0,0,11.68,0.6042,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,16.0,220.5,0,0,0,0,0,11.81,0.6071,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,17.0,220.5,0,0,0,0,0,11.88,0.61,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,18.0,220.5,0,0,0,0,0,12.0,0.613,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,19.0,220.5,0,0,0,0,0,12.02,0.6159,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,130,19.9,220.5,0,0,0,0,0,12.15,0.6187,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,0.0,230.5,0,0,0,0,0,13.38,0.6414,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,1.0,230.5,0,0,0,0,0,13.43,0.6445,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,2.0,230.5,0,0,0,0,0,13.52,0.6476,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,3.0,230.5,0,0,0,0,0,13.55,0.6507,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,4.0,230.5,0,0,0,0,0,13.63,0.6538,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,5.0,230.5,0,0,0,0,0,13.68,0.6569,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,6.0,230.5,0,0,0,0,0,13.71,0.6601,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,7.0,230.5,0,0,0,0,0,13.79,0.6632,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,8.0,230.5,0,0,0,0,0,13.84,0.6664,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,9.0,230.5,0,0,0,0,0,13.88,0.6696,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,10.0,230.5,0,0,0,0,0,14.01,0.6766,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,11.0,230.5,0,0,0,0,0,14.07,0.6798,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,12.0,230.5,0,0,0,0,0,14.16,0.683,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,13.0,230.5,0,0,0,0,0,14.2,0.6861,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,14.0,230.5,0,0,0,0,0,14.24,0.6893,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,15.0,230.5,0,0,0,0,0,14.29,0.6925,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,16.0,230.5,0,0,0,0,0,14.38,0.6957,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,17.0,230.5,0,0,0,0,0,14.49,0.6989,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,18.0,230.5,0,0,0,0,0,14.58,0.7022,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,19.0,230.5,0,0,0,0,0,14.62,0.7054,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,140,19.9,230.5,0,0,0,0,0,14.74,0.709,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,0.0,240.5,0,0,0,0,0,15.47,0.7385,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,1.0,240.5,0,0,0,0,0,15.51,0.7419,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,2.0,240.5,0,0,0,0,0,15.56,0.7454,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,3.0,240.5,0,0,0,0,0,15.63,0.7488,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,4.0,240.5,0,0,0,0,0,15.64,0.7523,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,5.0,240.5,0,0,0,0,0,15.72,0.7558,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,6.0,240.5,0,0,0,0,0,15.74,0.7593,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,7.0,240.5,0,0,0,0,0,15.81,0.7628,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,8.0,240.5,0,0,0,0,0,15.89,0.7664,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,9.0,240.5,0,0,0,0,0,15.93,0.7699,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,10.0,240.5,0,0,0,0,0,15.99,0.7775,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,11.0,240.5,0,0,0,0,0,16.05,0.781,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,12.0,240.5,0,0,0,0,0,16.06,0.7845,12.5,95,da06be4-dirty
baseline,"0.0215,0.0035,0.004,50,100,350",2,150,13.0,240.5,0,0,0,0,0,16.15,0.7881,12.5,95,da06be4-dirty
